字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
3138,弛,13 ,"1,708,220 ",,99.45%
3139,暮,13 ,"1,708,233 ",,99.45%
3140,霄,13 ,"1,708,246 ",,99.45%
3141,妄,13 ,"1,708,259 ",,99.45%
3142,鐸,13 ,"1,708,272 ",,99.45%
3143,笠,13 ,"1,708,285 ",,99.45%
3144,滬,13 ,"1,708,298 ",,99.45%
3145,悼,13 ,"1,708,311 ",,99.45%
3146,瑣,13 ,"1,708,324 ",,99.45%
3147,歹,13 ,"1,708,337 ",,99.46%
3148,吶,13 ,"1,708,350 ",,99.46%
3149,桐,13 ,"1,708,363 ",,99.46%
3150,曙,13 ,"1,708,376 ",,99.46%
3151,璀,13 ,"1,708,389 ",,99.46%
3152,璨,13 ,"1,708,402 ",,99.46%
3153,魁,13 ,"1,708,415 ",,99.46%
3154,怠,13 ,"1,708,428 ",,99.46%
3155,哼,13 ,"1,708,441 ",,99.46%
3156,摯,13 ,"1,708,454 ",,99.46%
3157,芥,13 ,"1,708,467 ",,99.46%
3158,榻,13 ,"1,708,480 ",,99.46%
3159,沁,13 ,"1,708,493 ",,99.46%
3160,粟,13 ,"1,708,506 ",,99.47%
3161,籬,13 ,"1,708,519 ",,99.47%
3162,曖,13 ,"1,708,532 ",,99.47%
3163,冕,13 ,"1,708,545 ",,99.47%
3164,懊,13 ,"1,708,558 ",,99.47%
3165,忱,13 ,"1,708,571 ",,99.47%
3166,捍,13 ,"1,708,584 ",,99.47%
3167,腱,13 ,"1,708,597 ",,99.47%
3168,寇,13 ,"1,708,610 ",,99.47%
3169,咽,13 ,"1,708,623 ",,99.47%
3170,鵬,13 ,"1,708,636 ",,99.47%
3171,闡,13 ,"1,708,649 ",,99.47%
3172,疇,13 ,"1,708,662 ",,99.47%
3173,謎,13 ,"1,708,675 ",,99.48%
3174,晤,13 ,"1,708,688 ",,99.48%
3175,侃,13 ,"1,708,701 ",,99.48%
3176,贅,13 ,"1,708,714 ",,99.48%
3177,滔,13 ,"1,708,727 ",,99.48%
3178,諜,13 ,"1,708,740 ",,99.48%
3179,腥,13 ,"1,708,753 ",,99.48%
3180,柬,13 ,"1,708,766 ",,99.48%
3181,梶,13 ,"1,708,779 ",,99.48%
3182,豎,13 ,"1,708,792 ",,99.48%
3183,隋,13 ,"1,708,805 ",,99.48%
3184,匈,13 ,"1,708,818 ",,99.48%
3185,惟,13 ,"1,708,831 ",,99.48%
3186,嵌,13 ,"1,708,844 ",,99.49%
3187,畸,13 ,"1,708,857 ",,99.49%
3188,禾,13 ,"1,708,870 ",,99.49%
3189,孰,13 ,"1,708,883 ",,99.49%
3190,韶,13 ,"1,708,896 ",,99.49%
3191,凋,13 ,"1,708,909 ",,99.49%
3192,雛,13 ,"1,708,922 ",,99.49%
3193,祠,13 ,"1,708,935 ",,99.49%
3194,蚋,13 ,"1,708,948 ",,99.49%
3195,荔,13 ,"1,708,961 ",,99.49%
3196,箔,13 ,"1,708,974 ",,99.49%
3197,胚,13 ,"1,708,987 ",,99.49%
3198,劾,13 ,"1,709,000 ",,99.49%
3199,稽,13 ,"1,709,013 ",,99.49%
3200,龔,13 ,"1,709,026 ",,99.50%
3201,妞,13 ,"1,709,039 ",,99.50%
3202,揀,13 ,"1,709,052 ",,99.50%
3203,鬚,13 ,"1,709,065 ",,99.50%
3204,娥,13 ,"1,709,078 ",,99.50%
3205,妍,13 ,"1,709,091 ",,99.50%
3206,苷,12 ,"1,709,103 ",,99.50%
3207,叨,12 ,"1,709,115 ",,99.50%
3208,祿,12 ,"1,709,127 ",,99.50%
3209,漓,12 ,"1,709,139 ",,99.50%
3210,隸,12 ,"1,709,151 ",,99.50%
3211,痊,12 ,"1,709,163 ",,99.50%
3212,榨,12 ,"1,709,175 ",,99.50%
3213,侷,12 ,"1,709,187 ",,99.50%
3214,恍,12 ,"1,709,199 ",,99.51%
3215,癲,12 ,"1,709,211 ",,99.51%
3216,佼,12 ,"1,709,223 ",,99.51%
3217,徘,12 ,"1,709,235 ",,99.51%
3218,徊,12 ,"1,709,247 ",,99.51%
3219,輒,12 ,"1,709,259 ",,99.51%
3220,羈,12 ,"1,709,271 ",,99.51%
3221,拙,12 ,"1,709,283 ",,99.51%
3222,簷,12 ,"1,709,295 ",,99.51%
3223,鯖,12 ,"1,709,307 ",,99.51%
3224,邸,12 ,"1,709,319 ",,99.51%
3225,粿,12 ,"1,709,331 ",,99.51%
3226,沼,12 ,"1,709,343 ",,99.51%
3227,嵐,12 ,"1,709,355 ",,99.51%
3228,盎,12 ,"1,709,367 ",,99.52%
3229,鰻,12 ,"1,709,379 ",,99.52%
3230,狸,12 ,"1,709,391 ",,99.52%
3231,帖,12 ,"1,709,403 ",,99.52%
3232,醞,12 ,"1,709,415 ",,99.52%
3233,咎,12 ,"1,709,427 ",,99.52%
3234,惕,12 ,"1,709,439 ",,99.52%
3235,籽,12 ,"1,709,451 ",,99.52%
3236,闌,12 ,"1,709,463 ",,99.52%
3237,鋸,12 ,"1,709,475 ",,99.52%
3238,袱,12 ,"1,709,487 ",,99.52%
3239,釦,12 ,"1,709,499 ",,99.52%
3240,鍍,12 ,"1,709,511 ",,99.52%
3241,塘,12 ,"1,709,523 ",,99.52%
3242,陋,12 ,"1,709,535 ",,99.53%
3243,翅,12 ,"1,709,547 ",,99.53%
3244,瀚,12 ,"1,709,559 ",,99.53%
3245,迭,12 ,"1,709,571 ",,99.53%
3246,瞰,12 ,"1,709,583 ",,99.53%
3247,晒,12 ,"1,709,595 ",,99.53%
3248,黯,12 ,"1,709,607 ",,99.53%
3249,啾,12 ,"1,709,619 ",,99.53%
3250,炊,12 ,"1,709,631 ",,99.53%
3251,穌,12 ,"1,709,643 ",,99.53%
3252,瀰,12 ,"1,709,655 ",,99.53%
3253,荊,12 ,"1,709,667 ",,99.53%
3254,肽,12 ,"1,709,679 ",,99.53%
3255,皿,12 ,"1,709,691 ",,99.53%
3256,搏,12 ,"1,709,703 ",,99.54%
3257,扳,12 ,"1,709,715 ",,99.54%
3258,鳶,12 ,"1,709,727 ",,99.54%
3259,圻,12 ,"1,709,739 ",,99.54%
3260,囍,12 ,"1,709,751 ",,99.54%
3261,旭,12 ,"1,709,763 ",,99.54%
3262,絆,11 ,"1,709,774 ",,99.54%
3263,疚,11 ,"1,709,785 ",,99.54%
3264,褪,11 ,"1,709,796 ",,99.54%
3265,蠕,11 ,"1,709,807 ",,99.54%
3266,儉,11 ,"1,709,818 ",,99.54%
3267,捆,11 ,"1,709,829 ",,99.54%
3268,慷,11 ,"1,709,840 ",,99.54%
3269,斧,11 ,"1,709,851 ",,99.54%
3270,灼,11 ,"1,709,862 ",,99.54%
3271,摻,11 ,"1,709,873 ",,99.54%
3272,兮,11 ,"1,709,884 ",,99.55%
3273,鮪,11 ,"1,709,895 ",,99.55%
3274,眺,11 ,"1,709,906 ",,99.55%
3275,驥,11 ,"1,709,917 ",,99.55%
3276,唉,11 ,"1,709,928 ",,99.55%
3277,蹦,11 ,"1,709,939 ",,99.55%
3278,糬,11 ,"1,709,950 ",,99.55%
3279,瀕,11 ,"1,709,961 ",,99.55%
3280,噌,11 ,"1,709,972 ",,99.55%
3281,琥,11 ,"1,709,983 ",,99.55%
3282,拂,11 ,"1,709,994 ",,99.55%
3283,蛻,11 ,"1,710,005 ",,99.55%
3284,琵,11 ,"1,710,016 ",,99.55%
3285,琶,11 ,"1,710,027 ",,99.55%
3286,瞞,11 ,"1,710,038 ",,99.55%
3287,哄,11 ,"1,710,049 ",,99.56%
3288,嗓,11 ,"1,710,060 ",,99.56%
3289,擄,11 ,"1,710,071 ",,99.56%
3290,蔽,11 ,"1,710,082 ",,99.56%
3291,酌,11 ,"1,710,093 ",,99.56%
3292,遴,11 ,"1,710,104 ",,99.56%
3293,揹,11 ,"1,710,115 ",,99.56%
3294,祉,11 ,"1,710,126 ",,99.56%
3295,瞻,11 ,"1,710,137 ",,99.56%
3296,侮,11 ,"1,710,148 ",,99.56%
3297,熄,11 ,"1,710,159 ",,99.56%
3298,屎,11 ,"1,710,170 ",,99.56%
3299,眨,11 ,"1,710,181 ",,99.56%
3300,汲,11 ,"1,710,192 ",,99.56%
3301,糞,11 ,"1,710,203 ",,99.56%
3302,諭,11 ,"1,710,214 ",,99.56%
3303,琦,11 ,"1,710,225 ",,99.57%
3304,咸,11 ,"1,710,236 ",,99.57%
3305,簧,11 ,"1,710,247 ",,99.57%
3306,耆,11 ,"1,710,258 ",,99.57%
3307,鞅,11 ,"1,710,269 ",,99.57%
3308,薛,11 ,"1,710,280 ",,99.57%
3309,圭,11 ,"1,710,291 ",,99.57%
3310,閨,11 ,"1,710,302 ",,99.57%
3311,榔,11 ,"1,710,313 ",,99.57%
3312,錘,11 ,"1,710,324 ",,99.57%
3313,蘆,11 ,"1,710,335 ",,99.57%
3314,拎,11 ,"1,710,346 ",,99.57%
3315,桓,11 ,"1,710,357 ",,99.57%
3316,寅,11 ,"1,710,368 ",,99.57%
3317,匡,11 ,"1,710,379 ",,99.57%
3318,麒,11 ,"1,710,390 ",,99.58%
3319,鈉,11 ,"1,710,401 ",,99.58%
3320,俞,11 ,"1,710,412 ",,99.58%
3321,顳,11 ,"1,710,423 ",,99.58%
3322,呎,11 ,"1,710,434 ",,99.58%
3323,苯,11 ,"1,710,445 ",,99.58%
3324,櫓,11 ,"1,710,456 ",,99.58%
3325,厝,11 ,"1,710,467 ",,99.58%
3326,聶,11 ,"1,710,478 ",,99.58%
3327,塚,11 ,"1,710,489 ",,99.58%
3328,徙,11 ,"1,710,500 ",,99.58%
3329,槿,11 ,"1,710,511 ",,99.58%
3330,嫚,11 ,"1,710,522 ",,99.58%
3331,腮,10 ,"1,710,532 ",,99.58%
3332,梆,10 ,"1,710,542 ",,99.58%
3333,妊,10 ,"1,710,552 ",,99.58%
3334,偕,10 ,"1,710,562 ",,99.59%
3335,輾,10 ,"1,710,572 ",,99.59%
3336,惶,10 ,"1,710,582 ",,99.59%
3337,簇,10 ,"1,710,592 ",,99.59%
3338,泄,10 ,"1,710,602 ",,99.59%
3339,傢,10 ,"1,710,612 ",,99.59%
3340,弔,10 ,"1,710,622 ",,99.59%
3341,禿,10 ,"1,710,632 ",,99.59%
3342,螞,10 ,"1,710,642 ",,99.59%
3343,嚨,10 ,"1,710,652 ",,99.59%
3344,廬,10 ,"1,710,662 ",,99.59%
3345,楷,10 ,"1,710,672 ",,99.59%
3346,矗,10 ,"1,710,682 ",,99.59%
3347,勺,10 ,"1,710,692 ",,99.59%
3348,剔,10 ,"1,710,702 ",,99.59%
3349,妖,10 ,"1,710,712 ",,99.59%
3350,譴,10 ,"1,710,722 ",,99.59%
3351,嘩,10 ,"1,710,732 ",,99.59%
3352,燜,10 ,"1,710,742 ",,99.60%
3353,搔,10 ,"1,710,752 ",,99.60%
3354,祐,10 ,"1,710,762 ",,99.60%
3355,迢,10 ,"1,710,772 ",,99.60%
3356,殭,10 ,"1,710,782 ",,99.60%
3357,蠶,10 ,"1,710,792 ",,99.60%
3358,斐,10 ,"1,710,802 ",,99.60%
3359,瞪,10 ,"1,710,812 ",,99.60%
3360,蝸,10 ,"1,710,822 ",,99.60%
3361,忿,10 ,"1,710,832 ",,99.60%
3362,忡,10 ,"1,710,842 ",,99.60%
3363,僑,10 ,"1,710,852 ",,99.60%
3364,蟬,10 ,"1,710,862 ",,99.60%
3365,粱,10 ,"1,710,872 ",,99.60%
3366,躬,10 ,"1,710,882 ",,99.60%
3367,挹,10 ,"1,710,892 ",,99.60%
3368,痙,10 ,"1,710,902 ",,99.60%
3369,顱,10 ,"1,710,912 ",,99.61%
3370,羚,10 ,"1,710,922 ",,99.61%
3371,陲,10 ,"1,710,932 ",,99.61%
3372,頤,10 ,"1,710,942 ",,99.61%
3373,瀑,10 ,"1,710,952 ",,99.61%
3374,緋,10 ,"1,710,962 ",,99.61%
3375,堯,10 ,"1,710,972 ",,99.61%
3376,綢,10 ,"1,710,982 ",,99.61%
3377,緞,10 ,"1,710,992 ",,99.61%
3378,沐,10 ,"1,711,002 ",,99.61%
3379,膛,10 ,"1,711,012 ",,99.61%
3380,摹,10 ,"1,711,022 ",,99.61%
3381,熾,10 ,"1,711,032 ",,99.61%
3382,棘,10 ,"1,711,042 ",,99.61%
3383,郡,10 ,"1,711,052 ",,99.61%
3384,墅,10 ,"1,711,062 ",,99.61%
3385,蚯,10 ,"1,711,072 ",,99.61%
3386,蚓,10 ,"1,711,082 ",,99.62%
3387,酶,10 ,"1,711,092 ",,99.62%
3388,氨,10 ,"1,711,102 ",,99.62%
3389,鋅,10 ,"1,711,112 ",,99.62%
3390,鞦,10 ,"1,711,122 ",,99.62%
3391,韆,10 ,"1,711,132 ",,99.62%
3392,腑,10 ,"1,711,142 ",,99.62%
3393,帛,10 ,"1,711,152 ",,99.62%
3394,馭,10 ,"1,711,162 ",,99.62%
3395,琅,10 ,"1,711,172 ",,99.62%
3396,酮,10 ,"1,711,182 ",,99.62%
3397,鎊,10 ,"1,711,192 ",,99.62%
3398,璞,10 ,"1,711,202 ",,99.62%
3399,晟,10 ,"1,711,212 ",,99.62%
3400,藩,10 ,"1,711,222 ",,99.62%
3401,卯,10 ,"1,711,232 ",,99.62%
3402,甯,10 ,"1,711,242 ",,99.62%
3403,尹,10 ,"1,711,252 ",,99.63%
3404,氘,10 ,"1,711,262 ",,99.63%
3405,徬,9 ,"1,711,271 ",,99.63%
3406,徨,9 ,"1,711,280 ",,99.63%
3407,慚,9 ,"1,711,289 ",,99.63%
3408,吏,9 ,"1,711,298 ",,99.63%
3409,姦,9 ,"1,711,307 ",,99.63%
3410,亥,9 ,"1,711,316 ",,99.63%
3411,朽,9 ,"1,711,325 ",,99.63%
3412,柄,9 ,"1,711,334 ",,99.63%
3413,捩,9 ,"1,711,343 ",,99.63%
3414,茁,9 ,"1,711,352 ",,99.63%
3415,踵,9 ,"1,711,361 ",,99.63%
3416,涕,9 ,"1,711,370 ",,99.63%
3417,晦,9 ,"1,711,379 ",,99.63%
3418,乞,9 ,"1,711,388 ",,99.63%
3419,囪,9 ,"1,711,397 ",,99.63%
3420,蹊,9 ,"1,711,406 ",,99.63%
3421,哎,9 ,"1,711,415 ",,99.63%
3422,壢,9 ,"1,711,424 ",,99.64%
3423,譁,9 ,"1,711,433 ",,99.64%
3424,蛛,9 ,"1,711,442 ",,99.64%
3425,鑣,9 ,"1,711,451 ",,99.64%
3426,嚥,9 ,"1,711,460 ",,99.64%
3427,懾,9 ,"1,711,469 ",,99.64%
3428,謐,9 ,"1,711,478 ",,99.64%
3429,閘,9 ,"1,711,487 ",,99.64%
3430,姪,9 ,"1,711,496 ",,99.64%
3431,喂,9 ,"1,711,505 ",,99.64%
3432,餚,9 ,"1,711,514 ",,99.64%
3433,尢,9 ,"1,711,523 ",,99.64%
3434,汀,9 ,"1,711,532 ",,99.64%
3435,峇,9 ,"1,711,541 ",,99.64%
3436,悚,9 ,"1,711,550 ",,99.64%
3437,纜,9 ,"1,711,559 ",,99.64%
3438,剷,9 ,"1,711,568 ",,99.64%
3439,噹,9 ,"1,711,577 ",,99.64%
3440,咦,9 ,"1,711,586 ",,99.64%
3441,繭,9 ,"1,711,595 ",,99.65%
3442,湘,9 ,"1,711,604 ",,99.65%
3443,筱,9 ,"1,711,613 ",,99.65%
3444,窒,9 ,"1,711,622 ",,99.65%
3445,鴿,9 ,"1,711,631 ",,99.65%
3446,膾,9 ,"1,711,640 ",,99.65%
3447,攣,9 ,"1,711,649 ",,99.65%
3448,鞘,9 ,"1,711,658 ",,99.65%
3449,曳,9 ,"1,711,667 ",,99.65%
3450,檜,9 ,"1,711,676 ",,99.65%
3451,苞,9 ,"1,711,685 ",,99.65%
3452,兜,9 ,"1,711,694 ",,99.65%
3453,倪,9 ,"1,711,703 ",,99.65%
3454,嘶,9 ,"1,711,712 ",,99.65%
3455,唔,9 ,"1,711,721 ",,99.65%
3456,抿,9 ,"1,711,730 ",,99.65%
3457,吱,9 ,"1,711,739 ",,99.65%
3458,牴,9 ,"1,711,748 ",,99.65%
3459,褶,9 ,"1,711,757 ",,99.65%
3460,妒,9 ,"1,711,766 ",,99.66%
3461,鞠,9 ,"1,711,775 ",,99.66%
3462,莒,9 ,"1,711,784 ",,99.66%
3463,窖,9 ,"1,711,793 ",,99.66%
3464,銨,9 ,"1,711,802 ",,99.66%
3465,擷,9 ,"1,711,811 ",,99.66%
3466,璇,9 ,"1,711,820 ",,99.66%
3467,醛,9 ,"1,711,829 ",,99.66%
3468,硝,9 ,"1,711,838 ",,99.66%
3469,埤,9 ,"1,711,847 ",,99.66%
3470,暌,9 ,"1,711,856 ",,99.66%
3471,卉,9 ,"1,711,865 ",,99.66%
3472,賃,9 ,"1,711,874 ",,99.66%
3473,茉,9 ,"1,711,883 ",,99.66%
3474,奘,9 ,"1,711,892 ",,99.66%
3475,頹,9 ,"1,711,901 ",,99.66%
3476,茵,9 ,"1,711,910 ",,99.66%
3477,胱,9 ,"1,711,919 ",,99.66%
3478,灇,9 ,"1,711,928 ",,99.66%
3479,咻,9 ,"1,711,937 ",,99.67%
3480,篆,9 ,"1,711,946 ",,99.67%
3481,魍,9 ,"1,711,955 ",,99.67%
3482,魎,9 ,"1,711,964 ",,99.67%
3483,鰲,9 ,"1,711,973 ",,99.67%
3484,邃,8 ,"1,711,981 ",,99.67%
3485,嚀,8 ,"1,711,989 ",,99.67%
3486,饅,8 ,"1,711,997 ",,99.67%
3487,啓,8 ,"1,712,005 ",,99.67%
3488,媲,8 ,"1,712,013 ",,99.67%
3489,翊,8 ,"1,712,021 ",,99.67%
3490,娠,8 ,"1,712,029 ",,99.67%
3491,逕,8 ,"1,712,037 ",,99.67%
3492,臆,8 ,"1,712,045 ",,99.67%
3493,馴,8 ,"1,712,053 ",,99.67%
3494,祂,8 ,"1,712,061 ",,99.67%
3495,諫,8 ,"1,712,069 ",,99.67%
3496,扔,8 ,"1,712,077 ",,99.67%
3497,懺,8 ,"1,712,085 ",,99.67%
3498,螂,8 ,"1,712,093 ",,99.67%
3499,菠,8 ,"1,712,101 ",,99.67%
3500,苔,8 ,"1,712,109 ",,99.68%
3501,蹄,8 ,"1,712,117 ",,99.68%
3502,啃,8 ,"1,712,125 ",,99.68%
3503,嫂,8 ,"1,712,133 ",,99.68%
3504,閡,8 ,"1,712,141 ",,99.68%
3505,脯,8 ,"1,712,149 ",,99.68%
3506,剃,8 ,"1,712,157 ",,99.68%
3507,嘰,8 ,"1,712,165 ",,99.68%
3508,喳,8 ,"1,712,173 ",,99.68%
3509,岔,8 ,"1,712,181 ",,99.68%
3510,貂,8 ,"1,712,189 ",,99.68%
3511,恣,8 ,"1,712,197 ",,99.68%
3512,竇,8 ,"1,712,205 ",,99.68%
3513,瘡,8 ,"1,712,213 ",,99.68%
3514,溉,8 ,"1,712,221 ",,99.68%
3515,澆,8 ,"1,712,229 ",,99.68%
3516,嘖,8 ,"1,712,237 ",,99.68%
3517,粕,8 ,"1,712,245 ",,99.68%
3518,曠,8 ,"1,712,253 ",,99.68%
3519,狽,8 ,"1,712,261 ",,99.68%
3520,憩,8 ,"1,712,269 ",,99.68%
3521,暄,8 ,"1,712,277 ",,99.68%
3522,菩,8 ,"1,712,285 ",,99.69%
3523,鄙,8 ,"1,712,293 ",,99.69%
3524,醺,8 ,"1,712,301 ",,99.69%
3525,萍,8 ,"1,712,309 ",,99.69%
3526,刁,8 ,"1,712,317 ",,99.69%
3527,瘓,8 ,"1,712,325 ",,99.69%
3528,熔,8 ,"1,712,333 ",,99.69%
3529,覷,8 ,"1,712,341 ",,99.69%
3530,遏,8 ,"1,712,349 ",,99.69%
3531,忐,8 ,"1,712,357 ",,99.69%
3532,忑,8 ,"1,712,365 ",,99.69%
3533,黝,8 ,"1,712,373 ",,99.69%
3534,齋,8 ,"1,712,381 ",,99.69%
3535,枋,8 ,"1,712,389 ",,99.69%
3536,耘,8 ,"1,712,397 ",,99.69%
3537,鉗,8 ,"1,712,405 ",,99.69%
3538,棠,8 ,"1,712,413 ",,99.69%
3539,愴,8 ,"1,712,421 ",,99.69%
3540,丫,8 ,"1,712,429 ",,99.69%
3541,殲,8 ,"1,712,437 ",,99.69%
3542,濡,8 ,"1,712,445 ",,99.69%
3543,屯,8 ,"1,712,453 ",,99.70%
3544,瀆,8 ,"1,712,461 ",,99.70%
3545,朕,8 ,"1,712,469 ",,99.70%
3546,痰,8 ,"1,712,477 ",,99.70%
3547,豁,8 ,"1,712,485 ",,99.70%
3548,輟,8 ,"1,712,493 ",,99.70%
3549,舶,8 ,"1,712,501 ",,99.70%
3550,亙,8 ,"1,712,509 ",,99.70%
3551,瘍,8 ,"1,712,517 ",,99.70%
3552,樊,8 ,"1,712,525 ",,99.70%
3553,軾,8 ,"1,712,533 ",,99.70%
3554,呃,8 ,"1,712,541 ",,99.70%
3555,瞥,8 ,"1,712,549 ",,99.70%
3556,鼾,8 ,"1,712,557 ",,99.70%
3557,闔,8 ,"1,712,565 ",,99.70%
3558,瘀,8 ,"1,712,573 ",,99.70%
3559,狩,8 ,"1,712,581 ",,99.70%
3560,爍,8 ,"1,712,589 ",,99.70%
3561,蹺,8 ,"1,712,597 ",,99.70%
3562,戮,8 ,"1,712,605 ",,99.70%
3563,云,8 ,"1,712,613 ",,99.70%
3564,夭,8 ,"1,712,621 ",,99.70%
3565,檀,8 ,"1,712,629 ",,99.71%
3566,胜,8 ,"1,712,637 ",,99.71%
3567,唾,8 ,"1,712,645 ",,99.71%
3568,硯,8 ,"1,712,653 ",,99.71%
3569,儂,8 ,"1,712,661 ",,99.71%
3570,宥,8 ,"1,712,669 ",,99.71%
3571,鈦,8 ,"1,712,677 ",,99.71%
3572,穹,8 ,"1,712,685 ",,99.71%
3573,錡,8 ,"1,712,693 ",,99.71%
3574,誹,8 ,"1,712,701 ",,99.71%
3575,跆,8 ,"1,712,709 ",,99.71%
3576,粵,8 ,"1,712,717 ",,99.71%
3577,罄,8 ,"1,712,725 ",,99.71%
3578,壹,8 ,"1,712,733 ",,99.71%
3579,匣,8 ,"1,712,741 ",,99.71%
3580,栩,8 ,"1,712,749 ",,99.71%
3581,椪,8 ,"1,712,757 ",,99.71%
3582,碉,8 ,"1,712,765 ",,99.71%
3583,蜿,8 ,"1,712,773 ",,99.71%
3584,蜒,8 ,"1,712,781 ",,99.71%
3585,酋,8 ,"1,712,789 ",,99.71%
3586,薏,8 ,"1,712,797 ",,99.72%
3587,蔦,8 ,"1,712,805 ",,99.72%
3588,鱷,8 ,"1,712,813 ",,99.72%
3589,巒,8 ,"1,712,821 ",,99.72%
3590,岌,8 ,"1,712,829 ",,99.72%
3591,媛,8 ,"1,712,837 ",,99.72%
3592,戊,8 ,"1,712,845 ",,99.72%
3593,衹,8 ,"1,712,853 ",,99.72%
3594,靶,7 ,"1,712,860 ",,99.72%
3595,厄,7 ,"1,712,867 ",,99.72%
3596,頑,7 ,"1,712,874 ",,99.72%
3597,絮,7 ,"1,712,881 ",,99.72%
3598,榛,7 ,"1,712,888 ",,99.72%
3599,陝,7 ,"1,712,895 ",,99.72%
3600,毆,7 ,"1,712,902 ",,99.72%
3601,笙,7 ,"1,712,909 ",,99.72%
3602,浙,7 ,"1,712,916 ",,99.72%
3603,淒,7 ,"1,712,923 ",,99.72%
3604,遑,7 ,"1,712,930 ",,99.72%
3605,礫,7 ,"1,712,937 ",,99.72%
3606,塭,7 ,"1,712,944 ",,99.72%
3607,糗,7 ,"1,712,951 ",,99.72%
3608,餒,7 ,"1,712,958 ",,99.72%
3609,飴,7 ,"1,712,965 ",,99.72%
3610,扉,7 ,"1,712,972 ",,99.73%
3611,坂,7 ,"1,712,979 ",,99.73%
3612,諳,7 ,"1,712,986 ",,99.73%
3613,絢,7 ,"1,712,993 ",,99.73%
3614,菓,7 ,"1,713,000 ",,99.73%
3615,咀,7 ,"1,713,007 ",,99.73%
3616,楣,7 ,"1,713,014 ",,99.73%
3617,摟,7 ,"1,713,021 ",,99.73%
3618,兢,7 ,"1,713,028 ",,99.73%
3619,惘,7 ,"1,713,035 ",,99.73%
3620,魷,7 ,"1,713,042 ",,99.73%
3621,懦,7 ,"1,713,049 ",,99.73%
3622,煽,7 ,"1,713,056 ",,99.73%
3623,湃,7 ,"1,713,063 ",,99.73%
3624,饑,7 ,"1,713,070 ",,99.73%
3625,靦,7 ,"1,713,077 ",,99.73%
3626,腆,7 ,"1,713,084 ",,99.73%
3627,殯,7 ,"1,713,091 ",,99.73%
3628,軋,7 ,"1,713,098 ",,99.73%
3629,淆,7 ,"1,713,105 ",,99.73%
3630,惺,7 ,"1,713,112 ",,99.73%
3631,哺,7 ,"1,713,119 ",,99.73%
3632,榴,7 ,"1,713,126 ",,99.73%
3633,氓,7 ,"1,713,133 ",,99.73%
3634,澂,7 ,"1,713,140 ",,99.74%
3635,幀,7 ,"1,713,147 ",,99.74%
3636,讞,7 ,"1,713,154 ",,99.74%
3637,斃,7 ,"1,713,161 ",,99.74%
3638,迦,7 ,"1,713,168 ",,99.74%
3639,厥,7 ,"1,713,175 ",,99.74%
3640,瘟,7 ,"1,713,182 ",,99.74%
3641,粧,7 ,"1,713,189 ",,99.74%
3642,砌,7 ,"1,713,196 ",,99.74%
3643,愜,7 ,"1,713,203 ",,99.74%
3644,虔,7 ,"1,713,210 ",,99.74%
3645,渠,7 ,"1,713,217 ",,99.74%
3646,蝟,7 ,"1,713,224 ",,99.74%
3647,梧,7 ,"1,713,231 ",,99.74%
3648,踮,7 ,"1,713,238 ",,99.74%
3649,朧,7 ,"1,713,245 ",,99.74%
3650,矇,7 ,"1,713,252 ",,99.74%
3651,祟,7 ,"1,713,259 ",,99.74%
3652,褻,7 ,"1,713,266 ",,99.74%
3653,砰,7 ,"1,713,273 ",,99.74%
3654,驪,7 ,"1,713,280 ",,99.74%
3655,奚,7 ,"1,713,287 ",,99.74%
3656,荀,7 ,"1,713,294 ",,99.74%
3657,詔,7 ,"1,713,301 ",,99.74%
3658,涅,7 ,"1,713,308 ",,99.74%
3659,滄,7 ,"1,713,315 ",,99.75%
3660,俶,7 ,"1,713,322 ",,99.75%
3661,蠅,7 ,"1,713,329 ",,99.75%
3662,鯉,7 ,"1,713,336 ",,99.75%
3663,氮,7 ,"1,713,343 ",,99.75%
3664,蜊,7 ,"1,713,350 ",,99.75%
3665,孢,7 ,"1,713,357 ",,99.75%
3666,糜,7 ,"1,713,364 ",,99.75%
3667,胛,7 ,"1,713,371 ",,99.75%
3668,冪,7 ,"1,713,378 ",,99.75%
3669,譏,7 ,"1,713,385 ",,99.75%
3670,堰,7 ,"1,713,392 ",,99.75%
3671,戕,7 ,"1,713,399 ",,99.75%
3672,珮,7 ,"1,713,406 ",,99.75%
3673,梓,7 ,"1,713,413 ",,99.75%
3674,嚷,7 ,"1,713,420 ",,99.75%
3675,銓,7 ,"1,713,427 ",,99.75%
3676,銖,7 ,"1,713,434 ",,99.75%
3677,瑄,7 ,"1,713,441 ",,99.75%
3678,謗,7 ,"1,713,448 ",,99.75%
3679,杖,7 ,"1,713,455 ",,99.75%
3680,鄂,7 ,"1,713,462 ",,99.75%
3681,憨,7 ,"1,713,469 ",,99.75%
3682,痺,7 ,"1,713,476 ",,99.75%
3683,睽,7 ,"1,713,483 ",,99.76%
3684,咩,7 ,"1,713,490 ",,99.76%
3685,邑,7 ,"1,713,497 ",,99.76%
3686,烷,7 ,"1,713,504 ",,99.76%
3687,茹,7 ,"1,713,511 ",,99.76%
3688,鞍,7 ,"1,713,518 ",,99.76%
3689,鏤,7 ,"1,713,525 ",,99.76%
3690,栓,7 ,"1,713,532 ",,99.76%
3691,漩,7 ,"1,713,539 ",,99.76%
3692,緲,7 ,"1,713,546 ",,99.76%
